target_type,target_id,user_id,content,like_count,status,created_at,parent_id
course,1032,3,course#1032 评论 3：节奏刚好，建议再补充一点练习题。,4,normal,2026-01-29T10:48:13.283Z,
course,1032,4,course#1032 评论 4：课程结构清晰，学习路线明了。,1,normal,2026-02-02T10:48:13.283Z,
course,1032,5,course#1032 评论 5：希望后续更新更多进阶内容。,7,normal,2026-01-26T10:48:13.283Z,
course,1032,6,course#1032 评论 6：希望后续更新更多进阶内容。,0,normal,2026-01-24T10:48:13.283Z,
course,1033,1,course#1033 评论 1：重点知识点总结得不错，复习方便。,0,normal,2026-01-22T10:48:13.283Z,
course,1033,2,course#1033 评论 2：讲师讲解很细，适合零基础。,5,normal,2026-02-01T10:48:13.283Z,
course,1033,3,course#1033 评论 3：课程结构清晰，学习路线明了。,7,normal,2026-02-01T10:48:13.283Z,
course,1033,4,course#1033 评论 4：讲师讲解很细，适合零基础。,0,normal,2026-02-02T10:48:13.283Z,
course,1033,5,course#1033 评论 5：案例很贴近实际，学完能直接上手。,3,normal,2026-01-22T10:48:13.283Z,
course,1033,6,course#1033 评论 6：希望后续更新更多进阶内容。,0,normal,2026-01-23T10:48:13.283Z,
course,1034,1,course#1034 评论 1：节奏刚好，建议再补充一点练习题。,2,normal,2026-01-24T10:48:13.283Z,
course,1034,2,course#1034 评论 2：案例很贴近实际，学完能直接上手。,6,normal,2026-01-30T10:48:13.283Z,
course,1034,3,course#1034 评论 3：案例很贴近实际，学完能直接上手。,5,normal,2026-01-26T10:48:13.283Z,
course,1034,4,course#1034 评论 4：课程结构清晰，学习路线明了。,5,normal,2026-02-02T10:48:13.283Z,
course,1034,5,course#1034 评论 5：案例很贴近实际，学完能直接上手。,1,normal,2026-01-25T10:48:13.283Z,
course,1034,6,course#1034 评论 6：实例讲解很实用，收藏了。,1,normal,2026-02-04T10:48:13.283Z,
course,1035,1,course#1035 评论 1：实例讲解很实用，收藏了。,4,normal,2026-02-02T10:48:13.283Z,
course,1035,2,course#1035 评论 2：讲师讲解很细，适合零基础。,3,normal,2026-01-28T10:48:13.283Z,
course,1035,3,course#1035 评论 3：如果能加配套资料就更好了。,5,normal,2026-01-25T10:48:13.283Z,
course,1035,4,course#1035 评论 4：讲师讲解很细，适合零基础。,6,normal,2026-01-30T10:48:13.283Z,
course,1035,5,course#1035 评论 5：内容有深度但不晦涩，体验很好。,2,normal,2026-01-22T10:48:13.283Z,
course,1035,6,course#1035 评论 6：重点知识点总结得不错，复习方便。,7,normal,2026-01-25T10:48:13.283Z,
course,1036,1,course#1036 评论 1：课程结构清晰，学习路线明了。,6,normal,2026-01-25T10:48:13.283Z,
course,1036,2,course#1036 评论 2：实例讲解很实用，收藏了。,5,normal,2026-01-28T10:48:13.283Z,
course,1036,3,course#1036 评论 3：如果能加配套资料就更好了。,4,normal,2026-01-23T10:48:13.283Z,
course,1036,4,course#1036 评论 4：案例很贴近实际，学完能直接上手。,6,normal,2026-01-26T10:48:13.283Z,
course,1036,5,course#1036 评论 5：节奏刚好，建议再补充一点练习题。,3,normal,2026-01-31T10:48:13.283Z,
course,1036,6,course#1036 评论 6：内容有深度但不晦涩，体验很好。,4,normal,2026-02-01T10:48:13.283Z,
course,1037,1,course#1037 评论 1：希望后续更新更多进阶内容。,3,normal,2026-01-28T10:48:13.283Z,
course,1037,2,course#1037 评论 2：这节课讲得很清楚，重点很明确。,0,normal,2026-01-25T10:48:13.283Z,
course,1037,3,course#1037 评论 3：案例很贴近实际，学完能直接上手。,2,normal,2026-02-03T10:48:13.283Z,
course,1037,4,course#1037 评论 4：节奏刚好，建议再补充一点练习题。,5,normal,2026-01-29T10:48:13.283Z,
course,1037,5,course#1037 评论 5：内容有深度但不晦涩，体验很好。,3,normal,2026-01-29T10:48:13.283Z,
course,1037,6,course#1037 评论 6：内容有深度但不晦涩，体验很好。,1,normal,2026-02-04T10:48:13.283Z,
course,1038,1,course#1038 评论 1：案例很贴近实际，学完能直接上手。,4,normal,2026-01-22T10:48:13.283Z,
course,1038,2,course#1038 评论 2：希望后续更新更多进阶内容。,1,normal,2026-02-02T10:48:13.283Z,
course,1038,3,course#1038 评论 3：节奏刚好，建议再补充一点练习题。,4,normal,2026-01-30T10:48:13.283Z,
course,1038,4,course#1038 评论 4：这节课讲得很清楚，重点很明确。,1,normal,2026-01-26T10:48:13.283Z,
course,1038,5,course#1038 评论 5：案例很贴近实际，学完能直接上手。,0,normal,2026-02-02T10:48:13.283Z,
course,1038,6,course#1038 评论 6：如果能加配套资料就更好了。,3,normal,2026-02-01T10:48:13.283Z,
course,1039,1,course#1039 评论 1：这节课讲得很清楚，重点很明确。,6,normal,2026-01-24T10:48:13.283Z,
course,1039,2,course#1039 评论 2：重点知识点总结得不错，复习方便。,6,normal,2026-02-01T10:48:13.283Z,
course,1039,3,course#1039 评论 3：希望后续更新更多进阶内容。,7,normal,2026-01-30T10:48:13.283Z,
course,1039,4,course#1039 评论 4：希望后续更新更多进阶内容。,5,normal,2026-01-23T10:48:13.283Z,
course,1039,5,course#1039 评论 5：案例很贴近实际，学完能直接上手。,5,normal,2026-01-31T10:48:13.283Z,
course,1039,6,course#1039 评论 6：讲师讲解很细，适合零基础。,2,normal,2026-02-04T10:48:13.283Z,
course,1040,1,course#1040 评论 1：节奏刚好，建议再补充一点练习题。,4,normal,2026-01-23T10:48:13.283Z,
course,1040,2,course#1040 评论 2：重点知识点总结得不错，复习方便。,6,normal,2026-02-03T10:48:13.283Z,
course,1040,3,course#1040 评论 3：实例讲解很实用，收藏了。,3,normal,2026-02-01T10:48:13.283Z,
course,1040,4,course#1040 评论 4：案例很贴近实际，学完能直接上手。,7,normal,2026-02-02T10:48:13.283Z,
course,1040,5,course#1040 评论 5：讲师讲解很细，适合零基础。,3,normal,2026-01-24T10:48:13.283Z,
course,1040,6,course#1040 评论 6：实例讲解很实用，收藏了。,2,normal,2026-01-30T10:48:13.283Z,
course,1041,1,course#1041 评论 1：课程结构清晰，学习路线明了。,0,normal,2026-01-24T10:48:13.283Z,
course,1041,2,course#1041 评论 2：内容有深度但不晦涩，体验很好。,0,normal,2026-02-01T10:48:13.283Z,
course,1041,3,course#1041 评论 3：讲师讲解很细，适合零基础。,5,normal,2026-01-28T10:48:13.283Z,
course,1041,4,course#1041 评论 4：实例讲解很实用，收藏了。,4,normal,2026-01-25T10:48:13.283Z,
course,1041,5,course#1041 评论 5：希望后续更新更多进阶内容。,7,normal,2026-02-03T10:48:13.283Z,
course,1041,6,course#1041 评论 6：案例很贴近实际，学完能直接上手。,5,normal,2026-02-03T10:48:13.283Z,
course,1042,1,course#1042 评论 1：重点知识点总结得不错，复习方便。,5,normal,2026-01-22T10:48:13.283Z,
course,1042,2,course#1042 评论 2：希望后续更新更多进阶内容。,5,normal,2026-01-26T10:48:13.283Z,
course,1042,3,course#1042 评论 3：这节课讲得很清楚，重点很明确。,0,normal,2026-01-26T10:48:13.283Z,
course,1042,4,course#1042 评论 4：内容有深度但不晦涩，体验很好。,5,normal,2026-01-25T10:48:13.283Z,
course,1042,5,course#1042 评论 5：这节课讲得很清楚，重点很明确。,2,normal,2026-02-01T10:48:13.283Z,
course,1042,6,course#1042 评论 6：内容有深度但不晦涩，体验很好。,7,normal,2026-01-30T10:48:13.283Z,
course,1043,1,course#1043 评论 1：课程结构清晰，学习路线明了。,1,normal,2026-01-31T10:48:13.283Z,
course,1043,2,course#1043 评论 2：重点知识点总结得不错，复习方便。,4,normal,2026-01-27T10:48:13.283Z,
course,1043,3,course#1043 评论 3：如果能加配套资料就更好了。,2,normal,2026-02-02T10:48:13.283Z,
course,1043,4,course#1043 评论 4：内容有深度但不晦涩，体验很好。,2,normal,2026-02-01T10:48:13.283Z,
course,1043,5,course#1043 评论 5：希望后续更新更多进阶内容。,3,normal,2026-02-03T10:48:13.283Z,
course,1043,6,course#1043 评论 6：节奏刚好，建议再补充一点练习题。,2,normal,2026-01-25T10:48:13.283Z,
course,1044,1,course#1044 评论 1：课程结构清晰，学习路线明了。,3,normal,2026-01-26T10:48:13.283Z,
course,1044,2,course#1044 评论 2：内容有深度但不晦涩，体验很好。,1,normal,2026-01-22T10:48:13.283Z,
course,1044,3,course#1044 评论 3：这节课讲得很清楚，重点很明确。,1,normal,2026-02-04T10:48:13.283Z,
course,1044,4,course#1044 评论 4：希望后续更新更多进阶内容。,6,normal,2026-01-25T10:48:13.283Z,
course,1044,5,course#1044 评论 5：讲师讲解很细，适合零基础。,5,normal,2026-02-01T10:48:13.283Z,
course,1044,6,course#1044 评论 6：实例讲解很实用，收藏了。,5,normal,2026-02-02T10:48:13.283Z,
course,1045,1,course#1045 评论 1：节奏刚好，建议再补充一点练习题。,1,normal,2026-01-29T10:48:13.283Z,
course,1045,2,course#1045 评论 2：讲师讲解很细，适合零基础。,2,normal,2026-02-03T10:48:13.283Z,
course,1045,3,course#1045 评论 3：课程结构清晰，学习路线明了。,1,normal,2026-02-02T10:48:13.283Z,
course,1045,4,course#1045 评论 4：这节课讲得很清楚，重点很明确。,0,normal,2026-01-30T10:48:13.283Z,
course,1045,5,course#1045 评论 5：重点知识点总结得不错，复习方便。,4,normal,2026-01-28T10:48:13.283Z,
course,1045,6,course#1045 评论 6：内容有深度但不晦涩，体验很好。,3,normal,2026-01-29T10:48:13.283Z,
course,1046,1,course#1046 评论 1：节奏刚好，建议再补充一点练习题。,1,normal,2026-01-29T10:48:13.283Z,
course,1046,2,course#1046 评论 2：案例很贴近实际，学完能直接上手。,1,normal,2026-01-25T10:48:13.283Z,
course,1046,3,course#1046 评论 3：希望后续更新更多进阶内容。,6,normal,2026-01-31T10:48:13.283Z,
course,1046,4,course#1046 评论 4：重点知识点总结得不错，复习方便。,5,normal,2026-01-30T10:48:13.283Z,
course,1046,5,course#1046 评论 5：课程结构清晰，学习路线明了。,2,normal,2026-02-01T10:48:13.283Z,
course,1046,6,course#1046 评论 6：重点知识点总结得不错，复习方便。,6,normal,2026-01-23T10:48:13.283Z,
course,1047,1,course#1047 评论 1：讲师讲解很细，适合零基础。,0,normal,2026-02-02T10:48:13.283Z,
course,1047,2,course#1047 评论 2：课程结构清晰，学习路线明了。,3,normal,2026-01-26T10:48:13.283Z,
course,1047,3,course#1047 评论 3：案例很贴近实际，学完能直接上手。,7,normal,2026-01-29T10:48:13.283Z,
course,1047,4,course#1047 评论 4：这节课讲得很清楚，重点很明确。,7,normal,2026-01-28T10:48:13.283Z,
course,1047,5,course#1047 评论 5：讲师讲解很细，适合零基础。,2,normal,2026-01-28T10:48:13.283Z,
course,1047,6,course#1047 评论 6：如果能加配套资料就更好了。,0,normal,2026-01-28T10:48:13.283Z,
course,1048,1,course#1048 评论 1：案例很贴近实际，学完能直接上手。,1,normal,2026-01-30T10:48:13.283Z,
course,1048,2,course#1048 评论 2：实例讲解很实用，收藏了。,3,normal,2026-01-28T10:48:13.283Z,
course,1048,3,course#1048 评论 3：希望后续更新更多进阶内容。,0,normal,2026-01-22T10:48:13.283Z,
course,1048,4,course#1048 评论 4：讲师讲解很细，适合零基础。,6,normal,2026-01-22T10:48:13.283Z,
course,1048,5,course#1048 评论 5：节奏刚好，建议再补充一点练习题。,5,normal,2026-01-22T10:48:13.283Z,
course,1048,6,course#1048 评论 6：这节课讲得很清楚，重点很明确。,1,normal,2026-01-22T10:48:13.283Z,
course,1049,1,course#1049 评论 1：讲师讲解很细，适合零基础。,5,normal,2026-01-23T10:48:13.283Z,
course,1049,2,course#1049 评论 2：实例讲解很实用，收藏了。,7,normal,2026-01-22T10:48:13.283Z,
course,1049,3,course#1049 评论 3：希望后续更新更多进阶内容。,5,normal,2026-01-30T10:48:13.283Z,
course,1049,4,course#1049 评论 4：内容有深度但不晦涩，体验很好。,6,normal,2026-02-01T10:48:13.283Z,
course,1049,5,course#1049 评论 5：希望后续更新更多进阶内容。,1,normal,2026-01-26T10:48:13.283Z,
course,1049,6,course#1049 评论 6：案例很贴近实际，学完能直接上手。,0,normal,2026-02-04T10:48:13.283Z,
course,1050,1,course#1050 评论 1：希望后续更新更多进阶内容。,6,normal,2026-02-04T10:48:13.283Z,
course,1050,2,course#1050 评论 2：讲师讲解很细，适合零基础。,3,normal,2026-02-02T10:48:13.283Z,
course,1050,3,course#1050 评论 3：节奏刚好，建议再补充一点练习题。,0,normal,2026-01-25T10:48:13.283Z,
course,1050,4,course#1050 评论 4：这节课讲得很清楚，重点很明确。,3,normal,2026-01-27T10:48:13.283Z,
course,1050,5,course#1050 评论 5：内容有深度但不晦涩，体验很好。,1,normal,2026-02-04T10:48:13.283Z,
course,1050,6,course#1050 评论 6：案例很贴近实际，学完能直接上手。,5,normal,2026-01-27T10:48:13.283Z,
course,1051,1,course#1051 评论 1：节奏刚好，建议再补充一点练习题。,6,normal,2026-01-25T10:48:13.283Z,
course,1051,2,course#1051 评论 2：如果能加配套资料就更好了。,4,normal,2026-01-27T10:48:13.283Z,
course,1051,3,course#1051 评论 3：重点知识点总结得不错，复习方便。,7,normal,2026-01-27T10:48:13.283Z,
course,1051,4,course#1051 评论 4：课程结构清晰，学习路线明了。,0,normal,2026-01-22T10:48:13.283Z,
course,1051,5,course#1051 评论 5：节奏刚好，建议再补充一点练习题。,7,normal,2026-01-25T10:48:13.283Z,
course,1051,6,course#1051 评论 6：内容有深度但不晦涩，体验很好。,0,normal,2026-01-26T10:48:13.283Z,
course,1052,1,course#1052 评论 1：讲师讲解很细，适合零基础。,3,normal,2026-01-28T10:48:13.283Z,
course,1052,2,course#1052 评论 2：实例讲解很实用，收藏了。,3,normal,2026-01-28T10:48:13.283Z,
course,1052,3,course#1052 评论 3：实例讲解很实用，收藏了。,1,normal,2026-01-29T10:48:13.283Z,
course,1052,4,course#1052 评论 4：重点知识点总结得不错，复习方便。,3,normal,2026-01-23T10:48:13.283Z,
course,1052,5,course#1052 评论 5：课程结构清晰，学习路线明了。,1,normal,2026-01-28T10:48:13.283Z,
course,1052,6,course#1052 评论 6：如果能加配套资料就更好了。,6,normal,2026-01-23T10:48:13.283Z,
course,1053,1,course#1053 评论 1：案例很贴近实际，学完能直接上手。,7,normal,2026-01-29T10:48:13.283Z,
course,1053,2,course#1053 评论 2：讲师讲解很细，适合零基础。,1,normal,2026-02-02T10:48:13.283Z,
course,1053,3,course#1053 评论 3：节奏刚好，建议再补充一点练习题。,0,normal,2026-01-29T10:48:13.283Z,
course,1053,4,course#1053 评论 4：节奏刚好，建议再补充一点练习题。,5,normal,2026-01-29T10:48:13.283Z,
course,1053,5,course#1053 评论 5：希望后续更新更多进阶内容。,0,normal,2026-01-24T10:48:13.283Z,
course,1053,6,course#1053 评论 6：课程结构清晰，学习路线明了。,6,normal,2026-01-28T10:48:13.283Z,
course,1054,1,course#1054 评论 1：内容有深度但不晦涩，体验很好。,6,normal,2026-01-30T10:48:13.283Z,
course,1054,2,course#1054 评论 2：实例讲解很实用，收藏了。,3,normal,2026-01-24T10:48:13.283Z,
course,1054,3,course#1054 评论 3：案例很贴近实际，学完能直接上手。,4,normal,2026-02-03T10:48:13.283Z,
course,1054,4,course#1054 评论 4：节奏刚好，建议再补充一点练习题。,1,normal,2026-01-23T10:48:13.283Z,
course,1054,5,course#1054 评论 5：重点知识点总结得不错，复习方便。,1,normal,2026-01-29T10:48:13.283Z,
course,1054,6,course#1054 评论 6：希望后续更新更多进阶内容。,6,normal,2026-02-01T10:48:13.283Z,
course,1055,1,course#1055 评论 1：节奏刚好，建议再补充一点练习题。,7,normal,2026-02-01T10:48:13.283Z,
course,1055,2,course#1055 评论 2：内容有深度但不晦涩，体验很好。,6,normal,2026-01-26T10:48:13.283Z,
course,1055,3,course#1055 评论 3：重点知识点总结得不错，复习方便。,6,normal,2026-01-27T10:48:13.283Z,
course,1055,4,course#1055 评论 4：希望后续更新更多进阶内容。,2,normal,2026-01-24T10:48:13.283Z,
course,1055,5,course#1055 评论 5：讲师讲解很细，适合零基础。,0,normal,2026-01-27T10:48:13.283Z,
course,1055,6,course#1055 评论 6：课程结构清晰，学习路线明了。,4,normal,2026-02-01T10:48:13.283Z,
